"record_id","canonical_id","legacy_id","name","company","state","county","record_revision","structured_road_sequence","trusted_destination_source","trusted_destination_role","destination_latitude","destination_longitude","classification_bucket","last_usable_approved_highway_anchor","anchor_evidence_basis","primary_direction_source","primary_cleaned_road_order","older_sequence_conflict","overlay_status","overlay_reason","overlay_last_highway","ordered_exact_evidence","ordered_exact_section_count","teal_section_count","pr212_read_only_disposition","pr212_read_only_reason","fail_closed_reason","next_gate"
"83499ca1-3c45-4502-b7c2-688e88343093","83499ca1-3c45-4502-b7c2-688e88343093","ascent--kurth","KURTH","Ascent","Ohio","Belmont","1786258360881449","I-70 → Exit 216 → OH-9 → CR-5 → Methodist Ridge Rd → Campbell-johnson Hill Rd → Lease Road","saved_pad_gps","saved pad reference","40.031709","-80.841961","CLEAN_DIRECT_I70_CANDIDATE","OH-9","directions_clear primary order begins with I-70 normalized as I-70; last usable approved numbered-highway anchor is OH-9","directions_clear","I-70 → Exit 216 → OH-9 S (1.5 miles) → CR-5 (1.2 miles) → Methodist Ridge Rd (3.5 miles) → Campbell-Johnson Hill Rd (0.2 mile) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-9","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both I-70 directions in Google step detail, then add one exact-record contract with tests/accounting."
"907c0955-b7c1-47a9-b449-dd5762f2e642","907c0955-b7c1-47a9-b449-dd5762f2e642","ascent--lee","LEE","Ascent","Ohio","Belmont","1786258360881449","US-250 → Lansing Cheermont Rd → Blaine Cheermont Rd → Access Road → OR → I-70 → Exit 225 → Marion St → Main St → US-250 → Lansing Cheermont Rd → Blaine Cheermont Rd → Access Road","saved_pad_gps","saved pad reference","40.090178","-80.811589","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","US-250 S (1.1 miles) → Lansing Cheermont Rd / CR-18 (1.6 miles) → Blaine Cheermont Rd / CR-20 (0.15 mile) → Access Road","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"d5722be0-59a2-42ae-baed-4c73efef4df6","d5722be0-59a2-42ae-baed-4c73efef4df6","ascent--miller","MILLER","Ascent","Ohio","Belmont","1786265812046205","Route 70 → I-470 → 7s To 26th St → OH-7 → TR-476 → Brown Hollow Rd","saved_pad_gps","saved pad reference","39.994185","-80.790537","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-7","directions_clear supplies a generic Route 70 start that remains provisional; the independently named last usable approved numbered-highway anchor is OH-7","directions_clear","Route 70 East → Route 470 South → Route 7 South → 26th Street Exit → Township Rd 476 → Brown Hollow Rd → Lease","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-7","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: the generic Route 70 start remains provisional and no reviewed exact-record Google Navigate contract exists on main; runtime remains GPS-only.","Resolve the generic Route 70 start without assuming I-70, select 1-3 exact controls from the independently named last anchor through the written local roads, confirm the final approach by satellite, and prove both practical highway directions before any exact-record contract."
"bf97cbb2-e1bd-485e-b41d-fa314a8f9a0a","bf97cbb2-e1bd-485e-b41d-fa314a8f9a0a","ascent--oboy","OBOY","Ascent","Ohio","Belmont","1786258360881449","US-250 → CR-71 → Morgan Hill Rd → Grays Ridge Rd → Access Road → OR → OH-9 → Main St → Wheeling St → Stumptown Rd → US-250 → CR-71 → Morgan Hill Rd → Grays Ridge Rd → Access Road → OR → Union St → Market St → US-250 → CR-71 → Morgan Hill Rd → Grays Ridge Rd → Access Road","saved_pad_gps","saved pad reference","40.135262","-80.872088","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","US-250 SE (12 miles) → CR-71 (0.9 mile) → Morgan Hill Rd (0.7 mile) → Grays Ridge Rd (0.9 mile) → Grays Ridge Rd (200 ft) → Access Road","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"ac833974-3bda-4370-b7f8-48e4fd4dcdee","ac833974-3bda-4370-b7f8-48e4fd4dcdee","ascent--oliver","OLIVER","Ascent","Ohio","Belmont","1787459253071652","OH-7 → Connection Take The Hanover St → OH-647 → OR → OH-519 / Stumptown Rd → OH-250 → OH-150 → OH-647","saved_pad_gps","saved pad reference","40.141528","-80.796019","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-647","directions_clear primary order names SR-647; normalized last usable approved anchor is OH-647","directions_clear","Route 7 / SR-647 connection → Hanover St exit → SR-647 N (6.9 miles) → Well-site entrance","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-647","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"7dd270a8-bd26-413f-b5dc-106fbce8fdd4","7dd270a8-bd26-413f-b5dc-106fbce8fdd4","ascent--pavich","PAVICH","Ascent","Ohio","Belmont","1786258360881449","OH-7 → Clover Ridge Rd → Lease Road","saved_pad_gps","saved pad reference","39.86264","-80.92166","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-7","directions_clear primary order names OH-7; normalized last usable approved anchor is OH-7","directions_clear","OH-7 → saved 556 route (8.5 miles) → Clover Ridge Rd / Monroe CR-24 (3.0 miles) → gravel TR-760 (0.8 mile) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-7","yes","3","2","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"a3d9eb44-0446-4e4d-8917-ee6b978565f4","a3d9eb44-0446-4e4d-8917-ee6b978565f4","ascent--pol","POL","Ascent","Ohio","Belmont","1787459253071652","OH-150 → OH-647 → Zeyer Rd → OR → OH-7 → OH-798 → OH-647 → Zeyer Rd","saved_pad_gps","saved pad reference","40.1703","-80.788818","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-647","directions_clear primary order names OH-647; normalized last usable approved anchor is OH-647","directions_clear","OH-150 SW (2.3 miles) → OH-647 S (0.8 mile) → Zeyer Rd (0.1 mile) → POL PES entrance","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-647","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"bb597303-aba8-47d6-9503-692687331658","bb597303-aba8-47d6-9503-692687331658","ascent--premiere","PREMIERE","Ascent","Ohio","Belmont","1786265512886177","I-70 → Exit 213 → OH-331 → Pad → OR → OH-9 → US-22 → Industrial Pkwy → OH-149 → OH-331 → Pad","official_wellhead_reference","official wellhead reference","40.128496","-81.001952","CLEAN_DIRECT_I70_CANDIDATE","OH-331","directions_clear primary order begins with I-70 normalized as I-70; last usable approved numbered-highway anchor is OH-331","directions_clear","I-70 → Exit 213 → OH-331 N (4.7 miles) → Pad entrance","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both I-70 directions in Google step detail, then add one exact-record contract with tests/accounting."
"4408e188-ccb4-40a6-9627-6c7a648fdd49","4408e188-ccb4-40a6-9627-6c7a648fdd49","ascent--prosser-e","PROSSER E","Ascent","Ohio","Belmont","1786265812046205","I-70 → Exit 208 → OH-149 → OH-40 / National Rd → Left/north On Pancoast Rd","saved_pad_gps","saved pad reference","40.101534","-81.020914","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-40","directions_clear last anchor US-40 conflicts with historical-overlay last anchor OH-149","directions_clear","I-70 → Exit 208 → SR-149 N (0.5 mile) → SR-40 / National Rd E (1.5 miles) → Pancoast Rd / TR-263 N (2.3 miles) → Entrance","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-149","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor US-40 conflicts with historical-overlay last anchor OH-149. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"fd6649db-8828-4f70-8519-8aac5097bfe8","fd6649db-8828-4f70-8519-8aac5097bfe8","ascent--r-hoover","R HOOVER","Ascent","Ohio","Belmont","1786258360881449","OH-1 → US-250 / W/cadiz Pike → Olive Branch Rd → 4. Veer Onto CR36 Rd → CR-36 → Henderson Ridge Rd → OR → OH-1 → E Toward Piedmont- Freeport Rd → US-22 → OH-519 → US-250 → Olive Branch Rd → Sheperdstown Rd → Henderson Ridge Rd","saved_pad_gps","saved pad reference","40.144397","-80.892833","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-250","directions_clear last anchor US-250 conflicts with historical-overlay last anchor OH-1","directions_clear","US-250 W / Cadiz Pike (13 miles) → Olive Branch Rd (322 ft) → CR-36 (0.9 mile) → Henderson Ridge Rd (1.9 miles)","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-1","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor US-250 conflicts with historical-overlay last anchor OH-1. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"b8490b6c-0924-4b1d-a46e-6dc54e7e7267","b8490b6c-0924-4b1d-a46e-6dc54e7e7267","ascent--reitz","REITZ","Ascent","Ohio","Belmont","1786265812046205","OH-147 → Old Gas Station Wegee Rd → Lease Road","saved_pad_gps","saved pad reference","39.95176","-80.857579","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-147","directions_clear 'Route 147' normalized as OH-147 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 147 E (6.2 miles) → Wegee Rd / CR-48 (0.5 mile) → saved 291 route (about 1.5 miles) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-147","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"73f48788-9990-435a-adee-999740e958de","73f48788-9990-435a-adee-999740e958de","ascent--richland-b","RICHLAND B","Ascent","Ohio","Belmont","1786258360881449","I-70 → Exit 213 → OH-331 → US-40 → Lloydsville Bannock Rd → Lude Rd → OR → OH-149 → US-40 → Lloydsville Bannock Rd → Lude Rd → OR → I-70 → Exit 208 → OH-149 → US-40 → Lloydsville Bannock Rd → Lude Rd","saved_pad_gps","saved pad reference","40.077481","-80.995772","CLEAN_DIRECT_I70_CANDIDATE","US-40","directions_clear primary order begins with I-70 normalized as I-70; last usable approved numbered-highway anchor is US-40","directions_clear","I-70 → Exit 213 → OH-331 S (0.2 mile) → US-40 W (1.3 miles) → Lloydsville-Bannock Rd / CR-80 (0.2 mile) → Lude Rd / TR-264 (0.3 mile)","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-40","yes","3","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both I-70 directions in Google step detail, then add one exact-record contract with tests/accounting."
"435db86b-8ba5-40e2-a181-252adef649ab","435db86b-8ba5-40e2-a181-252adef649ab","ascent--robinson","ROBINSON","Ascent","Ohio","Belmont","1787459253071652","I-470 → OH-7 → OH-149 → Klee Cross Rd / TR-476 → OH-147 → Fulton Hill Rd / CR-42 → Pad","saved_pad_gps","saved pad reference","40.014531","-80.770108","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-147","directions_clear primary order names OH-147; normalized last usable approved anchor is OH-147","directions_clear","I-470 / OH-7 split → OH-7 S (4.2 miles) → OH-147 / OH-149 Bellaire exit → OH-149 (1.1 miles) → Klee Cross Rd / TR-476 (0.16 mile) → OH-147 (0.1 mile) → Fulton Hill Rd / CR-42 (0.3 mile) → Pad entrance","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
